Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,mbti_type,text_sample
5,4,4,4,2,2,2,1,1,2,1,2,2,1,2,ESFP,I thrive in lively social environments and enjoy collaborating with enthusiastic teams.
2,1,2,4,3,1,2,5,3,2,3,1,1,1,1,ISFP,I am gentle and easy going and I prefer to avoid conflict and keep things harmonious.
1,1,3,2,4,2,1,2,2,1,1,3,1,4,4,ISFP,I like creative hands on activities and expressing my feelings through visual art.
2,1,3,1,3,3,2,3,1,3,1,3,4,2,4,ISFJ,I am caring supportive and dedicated to helping others in practical everyday ways.
5,2,4,3,1,2,2,2,4,5,5,5,5,4,4,ESTJ,I prefer clear hierarchies and well defined roles and I hold myself and others accountable.
4,5,5,5,2,4,1,3,2,1,2,3,1,2,3,ESFP,I am outgoing and playful and I love being the centre of attention in social settings.
4,4,2,4,1,2,1,2,4,5,4,4,1,3,1,ESTP,I enjoy persuading others and thrive in competitive high stakes situations.
2,1,1,1,1,4,2,1,4,2,5,1,1,3,1,ISTP,I enjoy hands on problem solving working with tools and understanding how things work.
5,4,5,5,4,5,3,5,2,4,3,5,5,5,4,ENTJ,I like organising people resources and processes to achieve maximum efficiency.
2,1,4,1,3,5,5,4,4,5,4,2,1,2,2,INTP,I like to analyse systems and find innovative conceptual solutions.
2,3,4,5,2,1,3,2,5,4,5,2,2,2,1,ESTP,I am bold and energetic and I enjoy jumping into action without overthinking.
4,5,4,4,4,4,3,5,4,3,5,3,5,4,3,ENTJ,I like setting high standards and pushing teams to achieve results that exceed expectations.
3,2,3,1,4,5,4,5,5,4,5,1,3,3,3,INTP,I enjoy logic puzzles theoretical debates and understanding underlying principles.
1,1,3,1,3,4,5,3,1,1,3,1,2,2,1,INFP,I am sensitive to the emotions of others and try to create harmony in my relationships.
4,3,4,5,5,4,4,3,1,2,1,1,1,1,3,ENFP,I enjoy working on creative projects that allow me to express my imagination and enthusiasm.
5,4,3,4,4,2,2,3,3,4,5,4,5,5,3,ESTJ,I enjoy leading projects coordinating logistics and maintaining productive structured teams.
1,1,1,1,5,5,5,4,2,1,1,3,5,5,4,INFJ,I like meaningful conversations about values and making a positive impact on society.
3,2,2,1,1,1,2,2,3,4,4,5,5,5,3,ISTJ,I take my commitments seriously and always follow through on what I promise.
1,2,1,1,2,3,3,2,5,5,5,1,1,3,1,ISTP,I enjoy hands on problem solving working with tools and understanding how things work.
4,1,2,1,2,1,1,2,1,2,2,4,5,5,3,ISFJ,I take pride in being dependable and always showing up for the people who count on me.
2,2,4,4,1,1,2,1,2,1,1,5,5,5,4,ESFJ,I find satisfaction in maintaining harmony and helping groups work together effectively.
3,3,4,3,3,2,1,2,1,1,3,2,1,2,2,ESFP,I thrive in lively social environments and enjoy collaborating with enthusiastic teams.
4,4,2,3,3,3,4,3,1,4,2,1,2,3,2,ENFP,I enjoy exploring possibilities meeting diverse people and inspiring others with ideas.
2,4,4,4,3,2,2,3,5,5,5,3,3,3,3,ESTJ,I like setting clear expectations and following through with consistent disciplined execution.
4,3,5,4,2,1,1,2,2,2,1,4,5,4,4,ESFJ,I am warm and sociable and I enjoy making others feel welcome and appreciated.
5,4,5,4,3,1,1,1,4,3,4,2,3,3,2,ESTP,I am bold and energetic and I enjoy jumping into action without overthinking.
5,5,3,3,3,4,3,2,2,1,1,3,4,5,4,ESFJ,I find satisfaction in maintaining harmony and helping groups work together effectively.
1,2,2,4,3,3,2,2,3,5,4,1,2,2,3,ISTP,I am independent and self reliant and I prefer to solve problems on my own terms.
2,3,1,1,2,5,4,4,3,5,3,1,2,1,2,INTP,I am fascinated by theories and enjoy spending hours thinking through complex problems alone.
4,2,2,2,2,3,2,1,1,1,5,2,2,1,3,ISFP,I am observant and sensitive and I notice small details that others often overlook.
5,5,4,4,3,1,3,2,1,3,1,4,3,5,5,ESFJ,I am attentive to the needs of others and enjoy providing practical support and care.
4,3,5,3,5,5,4,5,4,5,3,1,2,2,2,ENTP,I am adaptable and thrive in fast changing environments where I can experiment freely.
5,3,4,4,4,2,4,4,3,2,3,3,3,1,2,ENFP,I am energised by social interaction and love inspiring others with my ideas and energy.
5,5,4,5,2,2,1,1,2,2,2,3,4,3,4,ESFJ,I am warm and sociable and I enjoy making others feel welcome and appreciated.
4,5,3,5,2,1,2,3,3,5,5,5,5,5,4,ESTJ,I prefer clear hierarchies and well defined roles and I hold myself and others accountable.
3,5,5,5,2,1,2,2,2,1,1,5,5,3,1,ESFJ,I like organising group activities and ensuring that everyone feels included and valued.
3,2,3,2,5,4,5,4,2,5,5,3,3,4,5,INTJ,I like analysing data and building efficient solutions to difficult problems.
2,1,2,1,5,2,2,3,2,1,1,5,4,5,3,INFJ,I like meaningful conversations about values and making a positive impact on society.
4,4,2,4,3,1,3,1,1,1,1,5,3,2,5,ESFJ,I enjoy caring professions where I can support and nurture others in practical ways.
3,1,1,1,5,5,5,4,3,3,2,4,5,5,5,INFJ,I prefer deep one on one conversations over large social gatherings.
3,4,5,3,3,3,2,2,2,2,1,3,5,3,4,ESFJ,I am attentive to the needs of others and enjoy providing practical support and care.
3,2,2,1,1,1,1,1,4,4,5,3,1,2,1,ISTP,I am calm under pressure and enjoy figuring out how mechanical or technical systems operate.
5,4,5,2,5,5,5,4,3,4,4,1,2,3,2,ENTP,I love debating new ideas challenging conventional thinking and exploring possibilities.
4,4,3,4,2,2,1,2,4,1,1,3,2,2,1,ESFP,I enjoy performing collaborating in lively teams and bringing fun to every situation.
2,3,2,2,3,4,4,5,5,4,4,5,5,5,4,INTJ,I prefer solitude when thinking and tend to plan everything carefully before acting.
2,1,2,1,3,5,5,4,4,5,3,5,4,5,3,INTJ,I find satisfaction in mastering complex subjects and applying them to build better systems.
2,2,2,1,2,1,2,5,2,2,2,2,4,3,2,ISFP,I enjoy artistic expression working at my own pace and experiencing the present moment.
5,5,4,4,5,5,4,3,5,4,4,4,3,2,2,ENTP,I enjoy brainstorming creative solutions and arguing multiple perspectives on problems.
2,1,3,1,5,3,5,5,2,3,1,5,4,3,1,INFJ,I enjoy writing and reflecting on ideas that connect personal values to broader human themes.
5,4,3,5,3,5,2,4,1,1,2,3,2,1,3,ENFP,I am energised by social interaction and love inspiring others with my ideas and energy.
4,5,3,5,5,3,5,3,2,1,2,2,2,2,2,ENFP,I am spontaneous and adaptable and I thrive in environments that allow for creative freedom.
2,4,2,1,3,4,3,1,5,5,5,4,5,3,4,INTJ,I enjoy designing systems and thinking critically about theoretical frameworks.
1,3,1,1,4,5,5,2,4,2,4,4,5,4,5,INTJ,I like to understand the underlying logic of systems and improve them through careful analysis.
4,4,4,3,3,5,3,4,3,3,5,3,2,5,4,ENTJ,I enjoy strategic planning and find satisfaction in turning ambitious visions into reality.
5,5,3,5,3,2,3,3,3,2,4,3,2,3,3,ESTP,I thrive in fast paced environments and excel at quick pragmatic problem solving.
4,2,1,1,5,3,5,3,4,4,4,1,3,1,2,INTP,I like working independently on open ended intellectual problems with no fixed answer.
2,1,2,2,4,4,4,5,4,2,5,5,3,5,4,INTJ,I like analysing data and building efficient solutions to difficult problems.
3,1,1,3,1,1,3,1,4,4,4,4,4,5,3,ISTJ,I enjoy maintaining order and ensuring that processes run smoothly and efficiently.
5,4,4,3,2,3,2,1,2,5,5,2,2,1,2,ESTP,I like working in dynamic environments where I can respond quickly to changing situations.
3,3,4,3,4,5,3,3,4,5,4,2,2,1,1,ENTP,I enjoy working with others to brainstorm and prototype new concepts quickly.
4,4,5,5,4,1,1,2,1,2,1,4,3,4,3,ESFJ,I care about community harmony and enjoy organising social events and supporting others.
1,1,1,1,1,1,3,2,5,4,3,4,4,4,5,ISTJ,I like following established methods maintaining accurate records and meeting deadlines.
5,5,4,4,1,4,4,3,5,2,5,1,4,4,3,ENTP,I am energised by intellectual debate and enjoy challenging assumptions with counterarguments.
2,1,2,2,3,5,4,4,4,2,5,1,2,2,3,INTP,I find routine boring and prefer exploring new concepts and unconventional approaches.
1,2,1,2,2,1,1,1,1,3,4,3,3,5,5,ISFJ,I prefer stable predictable environments where I can focus on helping those around me.
4,4,4,4,2,2,1,2,1,4,3,5,5,3,3,ESFJ,I enjoy caring professions where I can support and nurture others in practical ways.
2,3,2,3,2,2,2,1,2,2,4,1,3,2,1,ISFP,I prefer to act on my feelings rather than follow rigid plans or schedules.
2,3,4,1,2,1,1,2,2,1,4,2,1,1,2,ISFP,I enjoy artistic expression working at my own pace and experiencing the present moment.
3,2,1,1,3,2,2,1,5,4,5,3,3,5,4,ISTJ,I prefer predictable routines and feel most productive when I have a clear plan to follow.
2,1,1,2,1,3,1,3,2,1,1,3,2,4,3,ISFP,I am gentle and easy going and I prefer to avoid conflict and keep things harmonious.
2,5,5,2,2,4,3,2,5,5,3,4,3,5,4,ESTJ,I enjoy leading projects coordinating logistics and maintaining productive structured teams.
3,3,5,4,4,5,5,3,1,2,1,1,1,3,2,ENFP,I am enthusiastic creative and love connecting people with exciting new opportunities.
4,5,5,3,4,5,5,3,3,3,2,5,2,4,3,ENFJ,I like facilitating discussions and helping teams work through challenges collaboratively.
5,4,2,4,5,5,2,5,1,3,2,5,2,3,5,ENFJ,I am energised by connecting with people and helping them reach their full potential.
3,3,2,1,4,5,5,4,1,1,1,2,3,1,3,INFP,I value creativity self expression and authentic connections with people around me.
2,3,5,2,4,1,1,3,4,2,2,2,2,2,3,ESFP,I thrive in lively social environments and enjoy collaborating with enthusiastic teams.
2,4,3,5,3,1,1,1,5,5,3,1,1,1,1,ESTP,I like taking risks adapting quickly and solving immediate real world problems.
2,4,3,5,1,3,4,2,3,4,4,3,1,1,4,ESTP,I am observant and resourceful and I find practical solutions to problems on the spot.
1,2,1,1,2,1,1,1,3,2,2,2,1,1,1,ISFP,I prefer to act on my feelings rather than follow rigid plans or schedules.
2,2,2,3,5,5,5,4,1,1,1,2,2,3,1,INFP,I am idealistic and often imagine how the world could be better and more compassionate.
4,5,3,4,2,2,2,1,3,3,1,2,4,1,1,ESFP,I am adaptable and spontaneous and I prefer variety and excitement over routine.
4,5,3,3,5,3,5,3,2,1,1,3,5,5,5,ENFJ,I am energised by connecting with people and helping them reach their full potential.
4,1,4,4,3,1,3,1,1,1,1,2,5,3,5,ISFJ,I prefer stable predictable environments where I can focus on helping those around me.
3,5,5,3,4,5,5,4,4,4,4,4,5,4,3,ENTJ,I thrive in competitive environments and enjoy the challenge of leading large scale initiatives.
1,2,1,3,4,3,4,4,2,1,2,3,4,3,3,INFJ,I am deeply empathetic and enjoy helping others achieve their personal growth goals.
5,2,5,5,5,3,5,5,1,1,2,5,5,1,4,ENFJ,I am energised by connecting with people and helping them reach their full potential.
4,4,2,2,2,1,2,2,5,4,4,2,2,3,1,ESTP,I prefer hands on experience over theory and I learn best by doing.
3,3,1,2,2,4,2,2,2,1,1,2,1,1,2,ISFP,I am observant and sensitive and I notice small details that others often overlook.
2,2,1,1,1,1,1,2,5,5,2,3,1,2,1,ISTP,I like troubleshooting technical systems and finding practical efficient solutions.
5,4,3,5,5,5,4,2,4,4,5,3,3,3,4,ENTJ,I like organising people resources and processes to achieve maximum efficiency.
1,4,2,2,2,5,5,5,4,3,3,1,1,3,3,INTP,I enjoy logic puzzles theoretical debates and understanding underlying principles.
4,4,2,3,3,1,2,1,5,5,3,2,1,1,3,ESTP,I like working in dynamic environments where I can respond quickly to changing situations.
3,2,1,3,1,3,1,1,1,3,1,3,4,1,5,ISFJ,I prefer stable predictable environments where I can focus on helping those around me.
2,1,3,2,4,5,5,3,2,1,3,5,3,5,5,INFJ,I am intuitive about people feelings and enjoy counselling and guiding others.
1,2,2,2,5,5,4,2,5,3,5,1,2,2,2,INTP,I prefer to understand the why behind everything rather than just following instructions.
5,5,4,3,5,5,4,3,4,5,5,4,3,2,5,ENTJ,I like organising people resources and processes to achieve maximum efficiency.
2,1,2,4,5,5,4,5,3,2,1,3,2,3,2,INFP,I value creativity self expression and authentic connections with people around me.
3,1,3,2,3,4,5,4,4,2,3,4,4,5,5,INFJ,I often sense what others are feeling before they say it and try to support them quietly.
1,4,1,4,3,2,4,2,3,2,1,3,5,5,4,ISFJ,I take pride in being dependable and always showing up for the people who count on me.
5,5,4,5,3,4,5,3,3,1,2,5,3,3,5,ENFJ,I like facilitating discussions and helping teams work through challenges collaboratively.
4,3,3,4,4,5,3,4,2,1,1,3,1,1,2,ENFP,I am enthusiastic creative and love connecting people with exciting new opportunities.
3,4,4,3,2,3,2,3,2,5,3,1,1,1,2,ESTP,I am observant and resourceful and I find practical solutions to problems on the spot.
3,1,1,3,5,5,5,4,4,2,2,4,4,4,3,INFJ,I like meaningful conversations about values and making a positive impact on society.
5,5,4,5,5,2,4,5,4,5,3,5,4,2,5,ENTJ,I enjoy managing complex projects making decisive choices and inspiring leadership.
5,5,5,3,3,1,2,1,1,3,1,3,2,5,1,ESFP,I am outgoing and playful and I love being the centre of attention in social settings.
4,5,2,4,1,3,2,2,5,4,3,1,3,2,3,ISTP,I enjoy hands on problem solving working with tools and understanding how things work.
5,2,4,5,4,5,5,5,4,5,4,1,2,2,2,ENTP,I like exploring unconventional ideas and finding creative ways to solve complex problems.
2,1,1,2,4,5,5,4,1,1,3,3,4,2,2,INFP,I like exploring philosophical questions about identity meaning and human connection.
4,5,2,5,5,5,4,3,4,5,3,5,2,5,4,ENTJ,I like organising people resources and processes to achieve maximum efficiency.
1,3,1,1,3,2,3,5,1,1,1,5,2,5,3,INFJ,I prefer deep one on one conversations over large social gatherings.
5,5,5,5,3,2,1,2,2,2,2,5,3,3,4,ESFJ,I care about community harmony and enjoy organising social events and supporting others.
4,5,5,5,3,1,1,1,2,1,3,5,3,5,4,ESFJ,I find satisfaction in maintaining harmony and helping groups work together effectively.
5,3,5,4,5,5,5,5,5,4,5,3,5,4,5,ENTJ,I am direct and assertive and I prefer to make decisions quickly based on logic and data.
2,2,1,3,4,5,5,5,1,2,1,5,5,5,5,INFJ,I am intuitive about people feelings and enjoy counselling and guiding others.
3,5,5,4,1,2,1,3,1,3,3,1,1,1,2,ESFP,I am spontaneous energetic and love entertaining and engaging with people around me.
2,1,3,1,5,4,3,4,4,5,3,2,1,2,1,INTP,I am fascinated by theories and enjoy spending hours thinking through complex problems alone.
5,4,5,5,4,1,2,3,2,5,2,4,5,4,4,ESTJ,I enjoy managing operations and ensuring that systems and processes run smoothly.
5,2,5,5,1,2,1,2,5,3,4,4,2,1,2,ESTP,I am bold and energetic and I enjoy jumping into action without overthinking.
4,5,5,5,2,2,1,1,4,4,2,5,4,2,3,ESTJ,I am organised decisive and excellent at managing teams to meet operational goals.
4,5,5,5,3,4,2,2,2,2,3,5,3,3,5,ENFJ,I enjoy leading groups and creating environments where everyone feels valued and motivated.
4,4,5,5,2,4,4,2,2,3,2,1,2,2,2,ESFP,I like working with people and find satisfaction in making others laugh and feel good.
1,2,4,4,5,3,5,4,3,2,4,1,2,1,2,INTP,I am fascinated by theories and enjoy spending hours thinking through complex problems alone.
3,4,5,3,5,3,4,5,4,5,5,2,2,2,2,ENTP,I am adaptable and thrive in fast changing environments where I can experiment freely.
4,3,4,5,4,5,5,3,2,1,2,1,2,1,1,ENFP,I like brainstorming campaigns advocacy and energising teams with optimistic vision.
5,5,4,5,5,4,5,3,3,4,4,4,2,5,4,ENTJ,I am confident and decisive and I enjoy taking charge of situations that require strong leadership.
3,1,1,2,5,3,5,2,2,2,1,5,3,4,5,INFJ,I am intuitive about people feelings and enjoy counselling and guiding others.
5,3,4,4,2,2,1,3,3,3,2,4,2,1,1,ESTP,I like working in dynamic environments where I can respond quickly to changing situations.
1,2,2,1,4,5,4,4,3,5,3,2,2,1,2,INTP,I am fascinated by theories and enjoy spending hours thinking through complex problems alone.
5,5,5,4,1,4,1,2,1,3,3,4,2,1,3,ESFP,I like people centred work that lets me express enthusiasm and bring joy to others.
2,3,3,2,4,5,3,5,4,3,3,2,2,4,1,INTP,I enjoy logic puzzles theoretical debates and understanding underlying principles.
5,5,5,5,4,4,4,5,2,3,1,2,5,4,5,ENFJ,I am passionate about inspiring others mentoring teams and facilitating group growth.
4,4,3,3,3,4,3,3,4,4,1,1,2,1,1,ENTP,I am adaptable and thrive in fast changing environments where I can experiment freely.
2,1,4,2,3,3,3,1,1,4,2,4,4,4,4,ISFJ,I am caring supportive and dedicated to helping others in practical everyday ways.
4,5,5,5,1,1,2,2,5,2,4,1,2,3,2,ESTP,I enjoy persuading others and thrive in competitive high stakes situations.
1,3,2,2,2,3,1,1,5,3,3,3,2,2,4,ISTP,I enjoy working with my hands and find satisfaction in fixing or building physical things.
4,4,4,5,3,2,1,1,3,1,2,3,3,5,4,ESFJ,I find satisfaction in maintaining harmony and helping groups work together effectively.
4,5,3,5,4,4,3,5,3,3,1,3,3,5,3,ENFJ,I enjoy teaching coaching and helping communities achieve shared meaningful goals.
1,1,1,3,4,5,3,3,5,3,3,2,5,4,4,INTJ,I am drawn to long range strategy and enjoy working alone on intellectually demanding tasks.
4,4,4,2,4,3,4,5,3,3,1,1,2,1,1,ENFP,I like exploring many different possibilities and I often pursue multiple interests at once.
3,1,1,1,2,3,2,4,3,4,5,3,5,2,1,ISTP,I enjoy working with my hands and find satisfaction in fixing or building physical things.
2,2,1,1,3,1,1,3,1,5,5,1,1,2,2,ISTP,I like troubleshooting technical systems and finding practical efficient solutions.
2,1,2,2,4,5,3,5,4,4,5,5,3,4,5,INTJ,I prefer solitude when thinking and tend to plan everything carefully before acting.
2,4,5,5,3,4,5,5,5,5,3,4,1,1,3,ENTP,I like exploring unconventional ideas and finding creative ways to solve complex problems.
5,4,5,3,2,2,3,1,1,3,1,1,1,2,2,ESFP,I like working with people and find satisfaction in making others laugh and feel good.
2,3,1,3,3,4,2,1,1,2,2,5,4,3,2,ISFJ,I like routine and dependable work that allows me to support and protect others.
5,4,5,5,1,1,2,3,2,2,1,5,3,4,4,ESFJ,I am warm and sociable and I enjoy making others feel welcome and appreciated.
